placekey,Median_Household_Income,Total_Population,case_rate,raw_visit_counts
8.0,54583.0,75141.94117647059,49.64,1220.0
4.0,20205.0,80756.4375,24.95,623.0
10.0,62765.0,64188.48484848485,44.87,636.0
10.0,21362.0,58847.3,52.31,589.0
4.0,12727.0,69190.42857142857,31.57,126.0
4.0,19826.0,101618.0,43.31,342.0
1089.0,24497.0,114473.8,97.78,55834.0
844.0,64237.0,50335.063829787236,63.73,24265.0
956.0,41607.0,140386.96875,98.19,38038.0
205.0,6278.0,188047.5,67.29,8829.0
145.0,6830.0,175644.0,182.71,4686.0
100.0,3260.0,200156.33333333334,147.85,3745.0
303.0,2149.0,243571.0,157.34,16875.0
436.0,49267.0,74524.23333333334,83.99,11036.0
471.0,25029.0,152838.0588235294,110.93,15386.0
814.0,37793.0,137434.125,114.58,20572.0
665.0,24644.0,116340.9,125.26,26932.0
918.0,14270.0,95838.72727272728,128.39,26305.0
560.0,24160.0,145088.13636363635,115.37,14324.0
888.0,37707.0,143567.0294117647,100.17,22946.0
576.0,11428.0,141507.5,83.26,18641.0
829.0,10184.0,146624.57142857142,118.74,27574.0
900.0,30875.0,118559.14814814815,153.94,42753.0
546.0,30798.0,145093.41666666666,89.37,17250.0
853.0,18458.0,157571.23529411765,71.21,26193.0
486.0,54108.0,142294.1219512195,69.6,20952.0
511.0,46506.0,143730.0606060606,95.87,14998.0
527.0,77550.0,109605.14285714286,70.95,17389.0
189.0,37874.0,73504.95238095238,54.31,6525.0
466.0,51255.0,78803.40625,59.94,18869.0
484.0,42322.0,159464.5625,61.22,21755.0
538.0,59201.0,51005.76315789474,44.74,19015.0
145.0,24836.0,59235.92857142857,27.33,5045.0
275.0,60524.0,59557.8,25.41,10413.0
294.0,54573.0,55634.54838709677,38.06,14526.0
302.0,46702.0,76533.74074074074,35.89,11076.0
231.0,40232.0,65039.083333333336,37.88,7871.0
278.0,33567.0,44390.608695652176,22.7,10799.0
736.0,23894.0,103623.4705882353,227.59,45079.0
110.0,21710.0,61325.066666666666,62.52,5140.0
346.0,18291.0,98528.66666666667,83.1,14543.0
116.0,26295.0,47037.92307692308,36.79,5819.0
207.0,45458.0,54731.0,31.84,6722.0
35.0,11358.0,114597.6,59.97,2343.0
550.0,24553.0,145586.30434782608,111.11,25731.0
27.0,9850.0,124464.0,206.86,1135.0
293.0,11449.0,134961.2,91.13,5748.0
459.0,44589.0,124173.5142857143,112.71,25570.0
32.0,10083.0,192102.75,64.2,1312.0
39.0,1783.0,89107.0,53.84,2784.0
29.0,37321.0,86778.41379310345,35.99,3147.0
6.0,14861.0,86501.81818181818,37.87,538.0
14.0,27604.0,82009.1875,64.12,837.0
11.0,30536.0,79201.77272727272,59.68,1429.0
26.0,37407.0,86598.125,84.0,2975.0
34.0,53623.0,92248.89743589744,87.11,6660.0
9.0,15794.0,108193.5,60.35,1028.0
16.0,27446.0,107681.75,30.18,4671.0
25.0,33011.0,109713.36842105263,75.9,5289.0
10.0,22444.0,88546.85,46.93,1190.0
27.0,58347.0,104671.93939393939,39.31,3788.0
46.0,79078.0,96411.17647058824,65.93,6475.0
44.0,38865.0,37728.47826086957,46.45,2212.0
19.0,57045.0,33725.425,14.63,1438.0
17.0,62077.0,38982.61224489796,22.88,4391.0
11.0,28247.0,31837.571428571428,18.5,6078.0
17.0,33608.0,32120.821428571428,35.8,6857.0
20.0,86264.0,35585.236363636366,17.17,5909.0
20.0,61971.0,37627.17391304348,12.21,4434.0
20.0,74022.0,42246.166666666664,20.55,11743.0
16.0,39268.0,35939.206896551725,37.6,1223.0
18.0,47858.0,35597.97297297297,32.27,5575.0
19.0,49305.0,70092.60869565218,46.85,2554.0
22.0,69816.0,60757.58620689655,46.47,2577.0
26.0,69727.0,72518.23076923077,41.44,3356.0
6.0,4322.0,107659.5,93.34,519.0
12.0,41057.0,79607.0625,30.15,1433.0
10.0,64819.0,70535.98113207547,19.63,1156.0
14.0,82057.0,45185.08571428571,32.33,3169.0
13.0,68909.0,41005.36956521739,24.42,1023.0
14.0,66153.0,77169.14285714286,23.41,3272.0
13.0,21162.0,96045.88888888889,51.79,1312.0
15.0,60650.0,42876.37777777778,19.12,2241.0
14.0,51370.0,58552.44736842105,33.83,2397.0
31.0,9226.0,31536.85714285714,41.75,1475.0
22.0,32872.0,64702.77777777778,21.06,1116.0
17.0,32221.0,100087.96,86.87,580.0
13.0,26718.0,84755.125,79.88,1406.0
2.0,35492.0,83183.48387096774,83.01,815.0
4.0,24540.0,78490.91304347826,70.76,231.0
11.0,38141.0,88669.05882352941,52.5,793.0
7.0,34171.0,80542.72,56.11,673.0
87.0,61363.0,133295.9024390244,105.95,5419.0
10.0,71180.0,64310.73846153846,36.83,198.0
12.0,74649.0,57845.55737704918,37.62,894.0
14.0,42031.0,90354.03125,57.35,542.0
11.0,82345.0,60267.811320754714,56.51,827.0
22.0,82736.0,51642.605633802814,32.57,21082.0
19.0,94959.0,54760.03389830508,40.81,11421.0
21.0,68203.0,92088.30645161291,39.99,4375.0
10.0,62788.0,78506.68,27.4,1519.0
40.0,59967.0,84678.72340425532,110.16,5393.0
11.0,51407.0,40087.92592592593,24.34,938.0
9.0,62557.0,59509.63829787234,35.6,1317.0
24.0,85989.0,64325.333333333336,43.1,2078.0
23.0,61859.0,143231.08771929826,71.81,3712.0
13.0,51653.0,83041.57777777778,52.9,361.0
13.0,40126.0,137000.0303030303,88.08,445.0
16.0,63319.0,83818.55102040817,35.14,958.0
21.0,77871.0,47046.39344262295,31.08,1411.0
21.0,86486.0,58089.367647058825,46.52,1163.0
22.0,73277.0,70766.49206349206,46.66,743.0
26.0,36327.0,103204.89743589744,132.88,2723.0
17.0,75425.0,66015.01612903226,34.36,1147.0
22.0,39470.0,46717.5,30.26,2621.0
13.0,53140.0,70510.64864864865,39.99,338.0
15.0,94874.0,64148.88333333333,40.06,1205.0
11.0,42273.0,78106.15789473684,44.46,1301.0
24.0,76323.0,75235.328125,41.9,1536.0
16.0,77477.0,70015.62121212122,51.75,5614.0
19.0,33736.0,136902.25806451612,109.69,782.0
16.0,21575.0,77394.33333333333,22.15,637.0
19.0,73246.0,60004.142857142855,36.33,1776.0
27.0,83951.0,94128.4857142857,29.77,3569.0
34.0,75036.0,62939.32142857143,52.43,5418.0
21.0,97463.0,75830.06451612903,32.95,3466.0
13.0,47027.0,59593.61111111111,37.5,846.0
5.0,46716.0,114047.64864864865,69.1,151.0
10.0,13435.0,42096.42857142857,53.75,1667.0
13.0,51590.0,53591.27777777778,46.37,1034.0
3.0,74069.0,51788.8125,43.12,1398.0
8.0,21410.0,64562.07142857143,30.68,513.0
6.0,36810.0,86053.13793103448,49.08,338.0
4.0,37511.0,73282.22857142857,80.5,905.0
6.0,16785.0,91249.30769230769,15.75,924.0
4.0,28470.0,90942.0,41.71,152.0
4.0,19014.0,108156.26666666666,55.24,689.0
4.0,5648.0,118327.4,44.54,185.0
4.0,33226.0,97608.5,42.03,1119.0
5.0,34960.0,82511.6,27.39,394.0
7.0,35611.0,76582.89285714286,46.71,404.0
11.0,111344.0,60611.542372881355,26.28,2624.0
5.0,26783.0,65027.04347826087,41.63,384.0
3.0,23085.0,73432.64705882352,28.32,174.0
15.0,56265.0,66201.63888888889,39.55,1447.0
12.0,93231.0,60864.38181818182,40.37,3320.0
4.0,43278.0,80501.67647058824,38.65,367.0
14.0,72370.0,98009.8275862069,60.34,953.0
13.0,77825.0,63700.27777777778,47.59,2127.0
7.0,40390.0,81934.33333333333,38.73,973.0
4.0,37464.0,89611.79310344828,40.94,1789.0
15.0,101125.0,79379.91025641025,48.26,953.0
4.0,21058.0,108996.31578947368,9.36,538.0
3.0,37807.0,87762.52777777778,23.62,193.0
6.0,40347.0,94310.23529411765,48.6,1962.0
5.0,24619.0,93247.40909090909,56.42,661.0
3.0,17066.0,84208.92307692308,37.09,174.0
4.0,22157.0,71449.35294117648,34.1,468.0
9.0,30357.0,81522.1,51.54,411.0
3.0,40220.0,73318.26666666666,31.93,143.0
5.0,51430.0,81231.0,30.92,238.0
6.0,40887.0,91653.09677419355,50.17,456.0
3.0,37463.0,79799.19230769231,39.95,1933.0
4.0,28876.0,96399.95833333333,46.31,1180.0
1.0,29630.0,80662.5,28.9,139.0
4.0,20045.0,106387.27777777778,29.76,637.0
4.0,24476.0,90469.8947368421,16.97,1156.0
2.0,16255.0,79939.46666666666,37.67,218.0
6.0,24018.0,98215.52380952382,37.3,1321.0
9.0,62489.0,77103.19512195123,42.8,1724.0
7.0,36558.0,65523.68,32.86,553.0
6.0,58392.0,77623.56410256411,29.96,2263.0
7.0,54583.0,75141.94117647059,29.1,556.0
4.0,20205.0,80756.4375,24.95,548.0
10.0,62765.0,64188.48484848485,40.39,866.0
10.0,21362.0,58847.3,9.51,617.0
4.0,12727.0,69190.42857142857,47.35,96.0
4.0,19826.0,101618.0,33.69,733.0
1142.0,24497.0,114473.8,152.1,58935.0
884.0,64237.0,50335.063829787236,61.07,30719.0
1009.0,41607.0,140386.96875,118.57,44910.0
215.0,6278.0,188047.5,67.29,11981.0
152.0,6830.0,175644.0,125.61,5914.0
115.0,3260.0,200156.33333333334,384.41,4750.0
310.0,2149.0,243571.0,243.15,21395.0
454.0,49267.0,74524.23333333334,90.99,12911.0
497.0,25029.0,152838.0588235294,116.93,19063.0
851.0,37793.0,137434.125,110.56,25523.0
700.0,24644.0,116340.9,64.79,24233.0
951.0,14270.0,95838.72727272728,107.57,28910.0
585.0,24160.0,145088.13636363635,95.6,16733.0
927.0,37707.0,143567.0294117647,100.17,26240.0
581.0,11428.0,141507.5,134.5,22421.0
888.0,10184.0,146624.57142857142,169.63,29048.0
945.0,30875.0,118559.14814814815,195.3,47909.0
582.0,30798.0,145093.41666666666,61.03,22092.0
911.0,18458.0,157571.23529411765,116.52,32252.0
517.0,54108.0,142294.1219512195,63.12,24504.0
527.0,46506.0,143730.0606060606,128.4,18637.0
546.0,77550.0,109605.14285714286,102.6,19645.0
187.0,37874.0,73504.95238095238,59.49,10567.0
506.0,51255.0,78803.40625,96.22,22146.0
504.0,42322.0,159464.5625,65.44,21656.0
552.0,59201.0,51005.76315789474,66.48,29032.0
151.0,24836.0,59235.92857142857,68.33,6734.0
281.0,60524.0,59557.8,44.05,13321.0
311.0,54573.0,55634.54838709677,23.79,17138.0
311.0,46702.0,76533.74074074074,34.18,12246.0
237.0,40232.0,65039.083333333336,33.14,9379.0
285.0,33567.0,44390.608695652176,56.75,12361.0
765.0,23894.0,103623.4705882353,179.87,48075.0
111.0,21710.0,61325.066666666666,38.47,6523.0
358.0,18291.0,98528.66666666667,126.83,17623.0
117.0,26295.0,47037.92307692308,36.79,7056.0
208.0,45458.0,54731.0,22.74,7937.0
39.0,11358.0,114597.6,51.41,4298.0
570.0,24553.0,145586.30434782608,100.36,34546.0
28.0,9850.0,124464.0,111.38,1333.0
297.0,11449.0,134961.2,104.15,6965.0
484.0,44589.0,124173.5142857143,88.8,22281.0
34.0,10083.0,192102.75,42.8,1759.0
41.0,1783.0,89107.0,107.68,8350.0
30.0,37321.0,86778.41379310345,51.41,4136.0
6.0,14861.0,86501.81818181818,59.51,628.0
14.0,27604.0,82009.1875,52.81,870.0
11.0,30536.0,79201.77272727272,54.91,2065.0
27.0,37407.0,86598.125,35.0,3228.0
32.0,53623.0,92248.89743589744,77.64,8495.0
9.0,15794.0,108193.5,73.77,1914.0
16.0,27446.0,107681.75,20.12,5466.0
24.0,33011.0,109713.36842105263,54.65,5452.0
11.0,22444.0,88546.85,55.46,1290.0
27.0,58347.0,104671.93939393939,67.16,5364.0
46.0,79078.0,96411.17647058824,41.07,6765.0
43.0,38865.0,37728.47826086957,27.45,2787.0
21.0,57045.0,33725.425,19.94,1636.0
18.0,62077.0,38982.61224489796,12.71,8976.0
12.0,28247.0,31837.571428571428,34.36,7087.0
15.0,33608.0,32120.821428571428,33.42,5067.0
22.0,86264.0,35585.236363636366,21.46,6700.0
20.0,61971.0,37627.17391304348,27.13,6155.0
22.0,74022.0,42246.166666666664,12.09,11262.0
19.0,39268.0,35939.206896551725,14.62,1315.0
18.0,47858.0,35597.97297297297,23.78,10352.0
19.0,49305.0,70092.60869565218,36.66,3076.0
22.0,69816.0,60757.58620689655,31.87,2439.0
28.0,69727.0,72518.23076923077,34.29,3728.0
7.0,4322.0,107659.5,23.34,444.0
12.0,41057.0,79607.0625,25.51,1552.0
10.0,64819.0,70535.98113207547,11.22,1539.0
15.0,82057.0,45185.08571428571,23.52,3140.0
14.0,68909.0,41005.36956521739,23.13,1553.0
13.0,66153.0,77169.14285714286,37.18,2878.0
12.0,21162.0,96045.88888888889,51.79,1101.0
15.0,60650.0,42876.37777777778,20.59,2304.0
14.0,51370.0,58552.44736842105,54.14,3318.0
31.0,9226.0,31536.85714285714,16.7,1845.0
22.0,32872.0,64702.77777777778,30.42,1084.0
17.0,32221.0,100087.96,92.3,651.0
13.0,26718.0,84755.125,49.93,1609.0
2.0,35492.0,83183.48387096774,74.42,697.0
5.0,24540.0,78490.91304347826,39.31,373.0
11.0,38141.0,88669.05882352941,33.16,837.0
8.0,34171.0,80542.72,64.12,939.0
84.0,61363.0,133295.9024390244,118.79,8008.0
8.0,71180.0,64310.73846153846,21.82,306.0
13.0,74649.0,57845.55737704918,41.51,1036.0
11.0,42031.0,90354.03125,81.62,774.0
12.0,82345.0,60267.811320754714,55.36,833.0
25.0,82736.0,51642.605633802814,40.43,8278.0
20.0,94959.0,54760.03389830508,23.02,19977.0
21.0,68203.0,92088.30645161291,37.03,4857.0
9.0,62788.0,78506.68,12.18,1494.0
41.0,59967.0,84678.72340425532,107.21,10895.0
11.0,51407.0,40087.92592592593,25.69,1146.0
10.0,62557.0,59509.63829787234,41.79,1401.0
24.0,85989.0,64325.333333333336,18.32,2084.0
25.0,61859.0,143231.08771929826,93.36,4593.0
14.0,51653.0,83041.57777777778,78.43,623.0
11.0,40126.0,137000.0303030303,112.55,692.0
16.0,63319.0,83818.55102040817,27.03,1031.0
21.0,77871.0,47046.39344262295,35.52,1329.0
20.0,86486.0,58089.367647058825,26.43,1179.0
21.0,73277.0,70766.49206349206,46.66,867.0
27.0,36327.0,103204.89743589744,110.73,1503.0
17.0,75425.0,66015.01612903226,28.22,1557.0
24.0,39470.0,46717.5,34.58,2828.0
13.0,53140.0,70510.64864864865,38.25,372.0
18.0,94874.0,64148.88333333333,27.73,1485.0
11.0,42273.0,78106.15789473684,37.79,1931.0
25.0,76323.0,75235.328125,28.73,1931.0
15.0,77477.0,70015.62121212122,36.0,6670.0
18.0,33736.0,136902.25806451612,74.91,994.0
17.0,21575.0,77394.33333333333,33.23,678.0
18.0,73246.0,60004.142857142855,29.6,2433.0
28.0,83951.0,94128.4857142857,28.71,4405.0
34.0,75036.0,62939.32142857143,34.53,5932.0
21.0,97463.0,75830.06451612903,40.16,3986.0
13.0,47027.0,59593.61111111111,56.25,951.0
5.0,46716.0,114047.64864864865,72.83,188.0
10.0,13435.0,42096.42857142857,92.15,1795.0
13.0,51590.0,53591.27777777778,31.53,1203.0
3.0,74069.0,51788.8125,32.97,1422.0
10.0,21410.0,64562.07142857143,35.07,474.0
6.0,36810.0,86053.13793103448,56.83,564.0
4.0,37511.0,73282.22857142857,44.41,882.0
6.0,16785.0,91249.30769230769,52.51,1060.0
4.0,28470.0,90942.0,45.51,163.0
5.0,19014.0,108156.26666666666,5.52,1377.0
4.0,5648.0,118327.4,29.69,284.0
4.0,33226.0,97608.5,53.24,1284.0
5.0,34960.0,82511.6,47.93,1308.0
7.0,35611.0,76582.89285714286,12.29,418.0
11.0,111344.0,60611.542372881355,15.4,2826.0
5.0,26783.0,65027.04347826087,35.68,480.0
3.0,23085.0,73432.64705882352,18.88,182.0
16.0,56265.0,66201.63888888889,41.2,1820.0
11.0,93231.0,60864.38181818182,39.28,2646.0
4.0,43278.0,80501.67647058824,26.57,388.0
14.0,72370.0,98009.8275862069,50.51,1655.0
13.0,77825.0,63700.27777777778,40.45,2121.0
7.0,40390.0,81934.33333333333,52.57,1531.0
4.0,37464.0,89611.79310344828,43.67,2318.0
15.0,101125.0,79379.91025641025,32.81,1293.0
4.0,21058.0,108996.31578947368,9.36,616.0
3.0,37807.0,87762.52777777778,18.37,309.0
6.0,40347.0,94310.23529411765,13.89,1857.0
5.0,24619.0,93247.40909090909,38.79,988.0
3.0,17066.0,84208.92307692308,52.99,196.0
5.0,22157.0,71449.35294117648,45.47,788.0
9.0,30357.0,81522.1,57.99,551.0
3.0,40220.0,73318.26666666666,53.21,279.0
5.0,51430.0,81231.0,18.55,367.0
6.0,40887.0,91653.09677419355,41.81,695.0
4.0,37463.0,79799.19230769231,39.95,2090.0
4.0,28876.0,96399.95833333333,27.79,1157.0
1.0,29630.0,80662.5,25.69,250.0
4.0,20045.0,106387.27777777778,59.51,884.0
3.0,24476.0,90469.8947368421,55.15,1722.0
2.0,16255.0,79939.46666666666,26.91,268.0
6.0,24018.0,98215.52380952382,40.41,1208.0
9.0,62489.0,77103.19512195123,31.27,2299.0
7.0,36558.0,65523.68,30.12,720.0
6.0,58392.0,77623.56410256411,29.96,2102.0
7.0,54583.0,75141.94117647059,42.8,1462.0
4.0,20205.0,80756.4375,29.94,770.0
10.0,62765.0,64188.48484848485,19.44,1039.0
10.0,21362.0,58847.3,23.78,641.0
5.0,12727.0,69190.42857142857,31.57,146.0
4.0,19826.0,101618.0,48.12,928.0
1134.0,24497.0,114473.8,105.02,61184.0
857.0,64237.0,50335.063829787236,87.62,28098.0
995.0,41607.0,140386.96875,111.16,41546.0
214.0,6278.0,188047.5,201.88,11667.0
152.0,6830.0,175644.0,102.77,6199.0
115.0,3260.0,200156.33333333334,147.85,4896.0
314.0,2149.0,243571.0,214.55,22792.0
458.0,49267.0,74524.23333333334,125.98,12373.0
475.0,25029.0,152838.0588235294,137.92,32267.0
842.0,37793.0,137434.125,140.71,24431.0
691.0,24644.0,116340.9,107.98,21650.0
953.0,14270.0,95838.72727272728,100.63,28437.0
586.0,24160.0,145088.13636363635,108.78,15627.0
894.0,37707.0,143567.0294117647,123.74,25879.0
584.0,11428.0,141507.5,224.17,23124.0
896.0,10184.0,146624.57142857142,178.11,31651.0
947.0,30875.0,118559.14814814815,128.67,51771.0
567.0,30798.0,145093.41666666666,98.09,22271.0
886.0,18458.0,157571.23529411765,71.21,32332.0
517.0,54108.0,142294.1219512195,113.3,23413.0
517.0,46506.0,143730.0606060606,94.16,17965.0
550.0,77550.0,109605.14285714286,99.32,17743.0
185.0,37874.0,73504.95238095238,72.42,9037.0
492.0,51255.0,78803.40625,100.96,18866.0
507.0,42322.0,159464.5625,111.88,20206.0
559.0,59201.0,51005.76315789474,51.13,26160.0
150.0,24836.0,59235.92857142857,44.41,5524.0
274.0,60524.0,59557.8,49.13,12210.0
310.0,54573.0,55634.54838709677,34.89,16261.0
313.0,46702.0,76533.74074074074,30.76,10593.0
239.0,40232.0,65039.083333333336,33.14,8636.0
286.0,33567.0,44390.608695652176,45.4,11645.0
763.0,23894.0,103623.4705882353,201.89,55168.0
111.0,21710.0,61325.066666666666,38.47,5905.0
360.0,18291.0,98528.66666666667,74.35,16828.0
116.0,26295.0,47037.92307692308,36.79,6074.0
203.0,45458.0,54731.0,31.84,7387.0
38.0,11358.0,114597.6,59.97,2878.0
549.0,24553.0,145586.30434782608,136.21,32457.0
27.0,9850.0,124464.0,206.86,1234.0
279.0,11449.0,134961.2,134.52,6869.0
463.0,44589.0,124173.5142857143,124.66,21937.0
33.0,10083.0,192102.75,107.0,1547.0
42.0,1783.0,89107.0,71.79,7031.0
31.0,37321.0,86778.41379310345,43.7,3403.0
6.0,14861.0,86501.81818181818,59.51,604.0
14.0,27604.0,82009.1875,45.26,855.0
11.0,30536.0,79201.77272727272,38.2,1974.0
27.0,37407.0,86598.125,49.0,2884.0
35.0,53623.0,92248.89743589744,51.13,8005.0
9.0,15794.0,108193.5,13.41,1794.0
16.0,27446.0,107681.75,46.95,5455.0
25.0,33011.0,109713.36842105263,36.43,5430.0
10.0,22444.0,88546.85,55.46,1080.0
28.0,58347.0,104671.93939393939,55.69,4761.0
46.0,79078.0,96411.17647058824,34.59,6040.0
44.0,38865.0,37728.47826086957,25.33,2333.0
20.0,57045.0,33725.425,15.95,1513.0
18.0,62077.0,38982.61224489796,22.88,8418.0
11.0,28247.0,31837.571428571428,23.79,4969.0
17.0,33608.0,32120.821428571428,11.93,8255.0
22.0,86264.0,35585.236363636366,13.95,8471.0
19.0,61971.0,37627.17391304348,14.92,3124.0
23.0,74022.0,42246.166666666664,13.29,9645.0
19.0,39268.0,35939.206896551725,16.71,1267.0
18.0,47858.0,35597.97297297297,32.27,12462.0
19.0,49305.0,70092.60869565218,28.51,2683.0
23.0,69816.0,60757.58620689655,31.87,2429.0
28.0,69727.0,72518.23076923077,38.58,3057.0
7.0,4322.0,107659.5,46.67,338.0
12.0,41057.0,79607.0625,16.23,1359.0
11.0,64819.0,70535.98113207547,25.24,1724.0
15.0,82057.0,45185.08571428571,26.46,2314.0
14.0,68909.0,41005.36956521739,12.85,1370.0
14.0,66153.0,77169.14285714286,23.41,2914.0
12.0,21162.0,96045.88888888889,42.37,848.0
15.0,60650.0,42876.37777777778,32.36,2581.0
14.0,51370.0,58552.44736842105,15.23,1777.0
31.0,9226.0,31536.85714285714,8.35,1703.0
21.0,32872.0,64702.77777777778,11.7,962.0
17.0,32221.0,100087.96,103.16,633.0
13.0,26718.0,84755.125,63.24,1386.0
2.0,35492.0,83183.48387096774,62.97,686.0
5.0,24540.0,78490.91304347826,47.18,308.0
11.0,38141.0,88669.05882352941,55.26,807.0
8.0,34171.0,80542.72,45.42,889.0
85.0,61363.0,133295.9024390244,168.56,7414.0
8.0,71180.0,64310.73846153846,27.28,270.0
11.0,74649.0,57845.55737704918,35.03,995.0
12.0,42031.0,90354.03125,90.44,671.0
11.0,82345.0,60267.811320754714,89.96,1016.0
25.0,82736.0,51642.605633802814,24.71,7547.0
19.0,94959.0,54760.03389830508,31.39,15446.0
20.0,68203.0,92088.30645161291,47.4,4836.0
9.0,62788.0,78506.68,31.97,1317.0
41.0,59967.0,84678.72340425532,109.18,10181.0
11.0,51407.0,40087.92592592593,40.56,1077.0
10.0,62557.0,59509.63829787234,52.63,1195.0
24.0,85989.0,64325.333333333336,24.78,2053.0
23.0,61859.0,143231.08771929826,116.34,3914.0
13.0,51653.0,83041.57777777778,136.8,598.0
12.0,40126.0,137000.0303030303,132.12,511.0
15.0,63319.0,83818.55102040817,51.35,893.0
23.0,77871.0,47046.39344262295,17.76,1274.0
21.0,86486.0,58089.367647058825,27.49,1065.0
23.0,73277.0,70766.49206349206,83.5,759.0
23.0,36327.0,103204.89743589744,116.27,1358.0
19.0,75425.0,66015.01612903226,45.4,1345.0
25.0,39470.0,46717.5,51.87,2327.0
13.0,53140.0,70510.64864864865,50.42,353.0
16.0,94874.0,64148.88333333333,52.39,1054.0
10.0,42273.0,78106.15789473684,44.46,1528.0
25.0,76323.0,75235.328125,39.51,1947.0
15.0,77477.0,70015.62121212122,33.75,6157.0
20.0,33736.0,136902.25806451612,136.45,1028.0
16.0,21575.0,77394.33333333333,84.92,693.0
19.0,73246.0,60004.142857142855,63.24,2127.0
29.0,83951.0,94128.4857142857,26.58,3762.0
35.0,75036.0,62939.32142857143,29.41,5840.0
21.0,97463.0,75830.06451612903,25.74,3386.0
15.0,47027.0,59593.61111111111,81.25,863.0
5.0,46716.0,114047.64864864865,149.4,204.0
10.0,13435.0,42096.42857142857,30.72,1422.0
12.0,51590.0,53591.27777777778,25.96,1101.0
3.0,74069.0,51788.8125,25.36,1441.0
8.0,21410.0,64562.07142857143,17.53,429.0
6.0,36810.0,86053.13793103448,36.16,602.0
4.0,37511.0,73282.22857142857,58.29,800.0
6.0,16785.0,91249.30769230769,52.51,915.0
4.0,28470.0,90942.0,37.92,173.0
5.0,19014.0,108156.26666666666,33.15,1242.0
4.0,5648.0,118327.4,44.54,198.0
4.0,33226.0,97608.5,50.44,1123.0
5.0,34960.0,82511.6,25.11,1336.0
7.0,35611.0,76582.89285714286,24.58,403.0
11.0,111344.0,60611.542372881355,15.4,2220.0
5.0,26783.0,65027.04347826087,17.84,370.0
3.0,23085.0,73432.64705882352,25.18,190.0
13.0,56265.0,66201.63888888889,41.2,1769.0
11.0,93231.0,60864.38181818182,31.64,2658.0
4.0,43278.0,80501.67647058824,38.65,409.0
14.0,72370.0,98009.8275862069,61.74,1601.0
13.0,77825.0,63700.27777777778,30.93,1703.0
7.0,40390.0,81934.33333333333,35.97,1387.0
4.0,37464.0,89611.79310344828,30.02,1944.0
14.0,101125.0,79379.91025641025,45.36,1266.0
4.0,21058.0,108996.31578947368,14.03,645.0
3.0,37807.0,87762.52777777778,31.5,311.0
6.0,40347.0,94310.23529411765,11.57,1655.0
5.0,24619.0,93247.40909090909,14.11,906.0
3.0,17066.0,84208.92307692308,21.19,215.0
5.0,22157.0,71449.35294117648,26.53,616.0
9.0,30357.0,81522.1,19.33,511.0
3.0,40220.0,73318.26666666666,34.59,266.0
5.0,51430.0,81231.0,16.49,343.0
6.0,40887.0,91653.09677419355,23.0,660.0
4.0,37463.0,79799.19230769231,49.94,1806.0
4.0,28876.0,96399.95833333333,33.96,864.0
2.0,29630.0,80662.5,22.48,248.0
4.0,20045.0,106387.27777777778,29.76,694.0
3.0,24476.0,90469.8947368421,29.7,1680.0
2.0,16255.0,79939.46666666666,32.29,273.0
6.0,24018.0,98215.52380952382,18.65,1094.0
9.0,62489.0,77103.19512195123,13.17,2207.0
7.0,36558.0,65523.68,13.69,626.0
6.0,58392.0,77623.56410256411,14.98,1566.0
8.0,54583.0,75141.94117647059,22.25,1366.0
4.0,20205.0,80756.4375,9.98,628.0
10.0,62765.0,64188.48484848485,25.43,823.0
10.0,21362.0,58847.3,14.27,577.0
5.0,12727.0,69190.42857142857,23.67,160.0
4.0,19826.0,101618.0,52.94,586.0
1163.0,24497.0,114473.8,181.07,62429.0
881.0,64237.0,50335.063829787236,111.52,29701.0
994.0,41607.0,140386.96875,151.91,32392.0
212.0,6278.0,188047.5,269.17,14838.0
152.0,6830.0,175644.0,262.64,5963.0
113.0,3260.0,200156.33333333334,325.27,5813.0
317.0,2149.0,243571.0,457.7,24812.0
456.0,49267.0,74524.23333333334,157.48,13199.0
476.0,25029.0,152838.0588235294,176.9,42671.0
813.0,37793.0,137434.125,184.94,25024.0
706.0,24644.0,116340.9,146.86,21327.0
963.0,14270.0,95838.72727272728,163.09,32839.0
586.0,24160.0,145088.13636363635,184.6,18354.0
929.0,37707.0,143567.0294117647,180.7,27445.0
587.0,11428.0,141507.5,230.57,25971.0
903.0,10184.0,146624.57142857142,313.81,37063.0
951.0,30875.0,118559.14814814815,197.6,62396.0
567.0,30798.0,145093.41666666666,122.07,21006.0
906.0,18458.0,157571.23529411765,213.62,34499.0
528.0,54108.0,142294.1219512195,142.44,24747.0
523.0,46506.0,143730.0606060606,172.91,18426.0
553.0,77550.0,109605.14285714286,153.9,16696.0
185.0,37874.0,73504.95238095238,82.76,7407.0
511.0,51255.0,78803.40625,85.18,17615.0
501.0,42322.0,159464.5625,128.77,24373.0
551.0,59201.0,51005.76315789474,53.69,26109.0
149.0,24836.0,59235.92857142857,37.58,5817.0
278.0,60524.0,59557.8,54.22,12162.0
309.0,54573.0,55634.54838709677,55.51,14885.0
315.0,46702.0,76533.74074074074,52.98,11101.0
245.0,40232.0,65039.083333333336,47.35,9383.0
287.0,33567.0,44390.608695652176,68.1,11984.0
786.0,23894.0,103623.4705882353,319.36,69116.0
111.0,21710.0,61325.066666666666,72.14,5414.0
350.0,18291.0,98528.66666666667,126.83,15520.0
112.0,26295.0,47037.92307692308,25.75,7792.0
